,,,,,,,,Dusun 1,,Dusun 2,,Dusun 3,,Dusun 4,,Dusun 5,,Dusun 5,,Dusun 6,,,,,DST
ACEH,GAYO LUES,Blangjerango,Peparik Dekat,97.266043,4.01703,√,,Mesjid Asal,Berlistrik PLN,Ketemi,Berlistrik PLN,Blang Kolak,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangjerango,Peparik Gaib,97.253012,4.021329,√,,Benyet,Berlistrik PLN,Jeret nangka,Berlistrik PLN,Gemuyang,Berlistrik PLN,Atu-atu,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangjerango,Sekuelen,97.224314,4.025628,√,,Uyem tungel,Berlistrik PLN,Tok beru,Berlistrik PLN,Tok bujang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangjerango,Tingkem,97.208276,4.014434,√,,Waih tilis,Berlistrik PLN,Waih kestap,Berlistrik PLN,Blang aging,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Agusen,97.394019,3.903663,√,,Uken,Berlistrik PLN,Singah mule,Berlistrik PLN,Toa,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Bacang,97.344904,3.996436,√,,Deret,Berlistrik PLN,Mancang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Blangkejeren,97.339385,3.996204,√,Perubahan nama desa semula Kota Blangkejeren menjadi Blangkejeren,Pasar lama,Berlistrik PLN,Blower,Berlistrik PLN,Tangsa,Berlistrik PLN,Gang tengah,Berlistrik PLN,Pasar baru,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Bukit,97.345331,3.995466,√,,Genting,Berlistrik PLN,Jurung,Berlistrik PLN,Pintu kakap,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Bustanussalam,97.336237,4.006182,√,,Ujung dah,Berlistrik PLN,Buntul tajuk,Berlistrik PLN,Sentang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Cempa,97.348528,3.973333,√,,Ujung baro,Berlistrik PLN,Bunge cempa,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Durin,97.343651,3.995672,√,,Imem,Berlistrik PLN,Inpres,Berlistrik PLN,Reje silo durin,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Gele,97.34543,3.979992,√,,Raklunung,Berlistrik PLN,Sepakat,Berlistrik PLN,Gele lah,Berlistrik PLN,Mangul,Berlistrik PLN,Cemucut,Berlistrik PLN,Perupi,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Kampung Jawa,97.338282,3.99364,√,,Kontainer,Berlistrik PLN,Bongong,Berlistrik PLN,Tungel,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Kute Lintang,97.34322,3.998215,√,,Mude kul,Berlistrik PLN,Mude lah,Berlistrik PLN,Cik,Berlistrik PLN,Katib,Berlistrik PLN,Imem,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Leme,97.34261,4.015935,√,,Toa,Berlistrik PLN,Uken,Berlistrik PLN,Durin siku,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Lempuh,97.346609,3.965786,√,,Tupis,Berlistrik PLN,Jongok,Berlistrik PLN,Ruyuh,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Palok,97.369895,3.945658,√,,Purnama,Berlistrik PLN,Blang pantang,Berlistrik PLN,Bebuling,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Penampaan,97.343632,3.993984,√,,Bale sena,Berlistrik PLN,Mule,Berlistrik PLN,Imem,Berlistrik PLN,Telpi,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Penampaan Uken,97.34275,3.990493,√,,Buntul Gading,Berlistrik PLN,Arul lemu,Berlistrik PLN,Cik uken,Berlistrik PLN,Buntul ketek,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Penggalangan,97.355192,3.961007,√,,Buntul sau,Berlistrik PLN,Sara ate,Berlistrik PLN,Uken,Berlistrik PLN,Toa,Berlistrik PLN,Blang Tenggulun,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Porang,97.336133,3.987124,√,,Buntul telege,Berlistrik PLN,Telege gayo,Berlistrik PLN,Pegayon,Berlistrik PLN,Buntul tangak,Berlistrik PLN,Benyet,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Raklunung,97.343734,3.988239,√,,Ume paya,Berlistrik PLN,Raklunung,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Sepang,97.349777,3.981081,√,,Sena,Berlistrik PLN,Logon,Berlistrik PLN,Sepakat,Berlistrik PLN,Sepang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangkejeren,Sere,97.345134,3.96931,√,,Buntul kemiyan,Berlistrik PLN,Jabo,Berlistrik PLN,Telege berbukit,Berlistrik PLN,Tenene,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Akang Siwah,97.3266741,3.9589299,√,,Aih lukup,Berlistrik PLN,Aih sere,Berlistrik PLN,Tangsaran jaya,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Anak Reje,97.326475,3.974127,√,,Temetas,Berlistrik PLN,Jahul,Berlistrik PLN,Empus awal,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Bemem Buntul Pegayon,97.327736,3.982734,√,Perubahan nama desa semula Rak Lintang menjadi Bemem Buntul Pegayon,Bemem,Berlistrik PLN,Raklintang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Bener Baru,97.324201,3.965242,√,,Percos,Berlistrik PLN,Ladang tue,Berlistrik PLN,Temetas,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Blangbengkik,97.332345,3.96723,√,,Jongok,Berlistrik PLN,Meluem,Berlistrik PLN,Blang bengkik,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Cinta Maju,97.309247,3.983629,√,,Melelang,Berlistrik PLN,Guhe,Berlistrik PLN,Tamak Jangat,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Gantung Geluni,97.317927,3.981335,√,,Leme ayu,Berlistrik PLN,Leme baru,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Kong,97.300814,3.986782,√,,Blang papan,Berlistrik PLN,Putri ijo,Berlistrik PLN,Buntul tajuk,Berlistrik PLN,Tawas sepeden,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Kutabukit,97.318539,3.973343,√,,Umah tue,Berlistrik PLN,Lukup,Berlistrik PLN,Kereteng,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Porang Ayu,97.321732,3.985655,√,,Simpang tige,Berlistrik PLN,Tamak kolak,Berlistrik PLN,Sesik,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Tetingi,97.300028,3.976369,√,,Tamak Nunang,Berlistrik PLN,Arul Sirep,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Blangpegayon,Ume Lah,97.313149,3.977801,√,,Rembalang,Berlistrik PLN,Blanglah,Berlistrik PLN,Blang jurung,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Badak,97.356398,4.015926,√,,Rempelam,Berlistrik PLN,Uken,Berlistrik PLN,Umah rinung,Berlistrik PLN,Toa,Berlistrik PLN,Imem,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Blangtemung,97.429694,3.976215,√,,Bada uken,Berlistrik PLN,Genting,Berlistrik PLN,Jamurih,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Kendawi,97.334989,4.050383,√,,Toa,Berlistrik PLN,Rilangan,Berlistrik PLN,Sagi,Berlistrik PLN,Jerata,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Panglima Linting,97.370462,3.991319,√,,Pepir,Berlistrik PLN,Kacang minyak,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Pangur,97.377717,4.007383,√,,Pangur,Berlistrik PLN,Pangur sepakat,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Rerebe,97.3572146,3.998987,√,,Uken,Berlistrik PLN,Toa,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Sangir,97.399509,3.991583,√,,Dampa kolak,Berlistrik PLN,Sangir,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Uning Gelung,97.374907,4.014068,√,,Medeng,Berlistrik PLN,Blang cike,Berlistrik PLN,Biak malim,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Dabun Gelang,Uning Sepakat,97.349696,4.044153,√,,Blangpenyangkan,Berlistrik PLN,Tongra,Berlistrik PLN,Uning sepakat,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Bener,97.299075,3.999428,√,,Bahagia,Berlistrik PLN,Blang pepilon,Berlistrik PLN,Mulia,Berlistrik PLN,Tetajuren,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Beranang,97.275893,4.011589,√,,Buntul aji,Berlistrik PLN,Reje,Berlistrik PLN,Aji,Berlistrik PLN,Blang jurung,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Cike,97.287143,4.001739,√,,Geldeng,Berlistrik PLN,Ketapang,Berlistrik PLN,Aih Tangkal,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Kerukunan Kuta Panjang,97.279913,4.018914,√,,Kota,Berlistrik PLN,Umah naru,Berlistrik PLN,Dewal musara,Berlistrik PLN,Buntul aji,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Kong Paluh,97.300211,3.990145,√,,Cerece,Berlistrik PLN,Tembiles,Berlistrik PLN,Tamak kecut,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Kuta Ujung,97.277578,4.024759,√,,Kampung tue,Berlistrik PLN,Bur lah,Berlistrik PLN,Bermong,Berlistrik PLN,Jerata,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Rema,97.293301,4.01663,√,,Kemili gedok,Berlistrik PLN,Kemat,Berlistrik PLN,Turun junte,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Rema Baru,97.307912,4.009499,√,,Waih kurik,Berlistrik PLN,Ujung bintang,Berlistrik PLN,Kampung bur,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Rikit Dekat,97.314351,4.00901,√,,Dilodari,Berlistrik PLN,Blangsere,Berlistrik PLN,Datok imem,Berlistrik PLN,Datok mayak,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Tampeng,97.289503,4.020325,√,,Rilangan,Berlistrik PLN,Umah lumu,Berlistrik PLN,Panglime IX,Berlistrik PLN,Temangar,Berlistrik PLN,Terimale,Berlistrik PLN,Berudimus,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Tampeng Musara,97.284923,4.024351,√,,Asam oak,Berlistrik PLN,Atu belah,Berlistrik PLN,Umah naru,Berlistrik PLN,Bernung sidik,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Kutapanjang,Ulun Tanoh,97.29893,4.011454,√,,Belang geluni,Berlistrik PLN,Tengku tapa,Berlistrik PLN,Datok imem bukit,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Atu Kapur,97.205178,4.1468,√,,Buntul rata,Berlistrik PLN,Simpang,Berlistrik PLN,Guara,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Cane Baru,97.213456,4.142846,√,,Atang puter,Berlistrik PLN,Senebuk,Berlistrik PLN,Gedabuhen,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Kenyaran,97.193254,4.155934,√,,Godang,Berlistrik PLN,Tengkereng,Berlistrik PLN,Kenyaran,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Kurnia,97.212707,4.100457,√,Perubahan nama desa semula Kuning Kurnia menjadi Kurnia,Rumpi,Berlistrik PLN,Selakapan,Berlistrik PLN,Nunang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Remukut,97.160291,4.072248,√,,Remukut,Berlistrik PLN,Bulangan,Berlistrik PLN,Atu suasah,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Seneren,97.223368,4.102982,√,,Berhul atas,Berlistrik PLN,Ines,Berlistrik PLN,Kurang ringkel,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Suri Musara,97.19885,4.151477,√,,Suri,Berlistrik PLN,Genting seni,Berlistrik PLN,Pantan,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,Tetingi,97.148767,4.063842,√,,Tetingi,Berlistrik PLN,Bemem,Berlistrik PLN,Lubuk Siur,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pantan Cuaca,UPT Aih Selah,97.23444,4.143121,√,,Pasar puntung,Berlistrik PLN,Runyang musara,Berlistrik PLN,Rindu jaya,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Ekan,97.58482,4.067616,√,,Aih lebah,Berlistrik PLN,Karang putih,Berlistrik PLN,Munte,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Gajah,97.440277,4.060571,√,,Tapak gajah,Berlistrik PLN,Ta[ak rege,Berlistrik PLN,Jurung,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Lesten,97.674336,4.1727154,√,,Resam baru,Berlistrik PLN,Berawang gajah,Berlistrik PLN,Berawang kuncir,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Pasir Putih,97.579347,4.147438,√,,Buntul,Berlistrik PLN,Pilo tige,Berlistrik PLN,Arul deng,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Pepelah,97.530287,4.078839,√,,Tangak kaming,Berlistrik PLN,Mungkur,Berlistrik PLN,Sesingi,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Pertik,97.587173,4.097122,√,,Kampung tue,Berlistrik PLN,Kala kulit,Berlistrik PLN,Berawang pungkih,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Pining,97.589013,4.105708,√,,Benteng,Berlistrik PLN,Belah imem,Berlistrik PLN,Belah lah,Berlistrik PLN,Belah deret,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Pintu Rime,97.582813,4.092511,√,,Gelingan merak,Berlistrik PLN,Lisik kati ara,Berlistrik PLN,Atu kapur,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Pining,Uring,97.463449,4.060568,√,,Aih uring,Berlistrik PLN,Aih gajah,Berlistrik PLN,Umah rata,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Gumpang,97.525802,3.826291,√,,Pekan gumpang,Berlistrik PLN,Jabo,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Gumpang Lempuh,97.540585,3.82915,√,,Kanis,Berlistrik PLN,Pinang baris,Berlistrik PLN,Belah paya,Berlistrik PLN,Belah lumu,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Kutelengat Sepakat,97.616276,3.754317,√,,Jahe,Berlistrik PLN,Nangke,Berlistrik PLN,Jambu,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Marpunge,97.61657,3.740891,√,,Marpunge pekan,Berlistrik PLN,Titi,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Meloak Sepakat,97.574357,3.799805,√,,Buntul indah,Berlistrik PLN,Aih ilang,Berlistrik PLN,Kayu tawar,Berlistrik PLN,Durin daun,Berlistrik PLN,Ramadsyah,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Putri Betung,97.544371,3.812884,√,,Buah,Berlistrik PLN,Atu catur,Berlistrik PLN,Aih gumpang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Ramung Musara,97.499854,3.856482,√,,Atu sepit,Berlistrik PLN,Ramung toa,Berlistrik PLN,Begade empat,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Singah Mulo,97.594329,3.757145,√,,Atu cantik,Berlistrik PLN,Air panas,Berlistrik PLN,Ayu ara,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Puteri Betung,Uning Pune,97.533709,3.834797,√,,Uning pune,Berlistrik PLN,Uning,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Ampa Kolak,97.255137,4.104763,√,,Rukah,Berlistrik PLN,Titi naru,Berlistrik PLN,Nangka Bale,Berlistrik PLN,Blang rayang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Cane Toa,97.258296,4.109377,√,,Tanoh ilang,Berlistrik PLN,Matang lah,Berlistrik PLN,Napal,Berlistrik PLN,Napal sepit,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Cane Uken,97.267833,4.098979,√,,Blang nangka,Berlistrik PLN,Gampuk,Berlistrik PLN,Blang are,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Kota Rikit Gaib,97.253909,4.105482,√,,Arul bako,Berlistrik PLN,Uyem tebel,Berlistrik PLN,Nangka kul,Berlistrik PLN,Bunge roda,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Kuning,97.242056,4.105708,√,,Nunang,Berlistrik PLN,Ulung kuning,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Lukup Baru,97.233403,4.098761,√,,Gele mate,Berlistrik PLN,Blang gajah,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Mangang,97.253029,4.105391,√,,Malati dua,Berlistrik PLN,Melati satu,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Padang Pasir,97.253582,4.104266,√,,Remanis,Berlistrik PLN,Nenakan,Berlistrik PLN,Raklintang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Penomon Jaya,97.295991,4.082075,√,,Atu peltak,Berlistrik PLN,Kala ines,Berlistrik PLN,Rembele,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Pinang Rugub,97.311429,4.072965,√,,Atu baro,Berlistrik PLN,Gele mate,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Rempelam,97.270086,4.097127,√,,Umah nangka,Berlistrik PLN,Umah jorok,Berlistrik PLN,Umah papan,Berlistrik PLN,Umah panu,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Tungel,97.277977,4.095065,√,,Aih rikit,Berlistrik PLN,Jaring alus,Berlistrik PLN,Kerpak,Berlistrik PLN,Rutih,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Rikit Gaib,Tungel Baru,97.291015,4.082832,√,,Pinang juling,Berlistrik PLN,Keteme,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Terangun,Berhut,96.973519,4.053869,√,,Senom,Berlistrik PLN,Berhut atas,Berlistrik PLN,Lumu,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Terangun,Blang Kala,97.022689,4.073066,√,,Blang kolak,Berlistrik PLN,Buntul nege,Berlistrik PLN,Umah papan,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Terangun,Blang Kuncir,97.041487,4.079527,√,,Tepintu,Berlistrik PLN,Arul ines,Berlistrik PLN,Kuala,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Terangun,Bukut,97.019475,4.065906,√,,Umah papan,Berlistrik PLN,Burlintang,Berlistrik PLN,Ketemi,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Terangun,Garut,97.046232,4.078009,√,,Buntul,Berlistrik PLN,Geluni,Berlistrik PLN,Pinang,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Terangun,Gawar Belangi,97.024963,4.08598,√,,Sena rebung,Berlistrik PLN,Berawang soyo,Berlistrik PLN,Lingkuh,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
ACEH,GAYO LUES,Terangun,Gewat,97.061296,4.059234,√,,Genting,Berlistrik PLN,Lenang,Berlistrik PLN,Sagi,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,0,Berlistrik PLN,,,,,,
